Symbol,Name,Market_Cap,Market_Cap_Formatted,Category,Source
MGN,Megan Holdings Limited,30387500,"$30,387,500",Nano Cap,Yahoo Finance
PMN,ProMIS Neurosciences Inc.,30241838,"$30,241,838",Nano Cap,Yahoo Finance
VVPR,VivoPower International PLC,30138488,"$30,138,488",Nano Cap,Yahoo Finance
TBMC,Trailblazer Merger Corporation ,30040872,"$30,040,872",Nano Cap,Yahoo Finance
BEEM,Beam Global,29876074,"$29,876,074",Nano Cap,Yahoo Finance
SKYE,"Skye Bioscience, Inc.",29813438,"$29,813,438",Nano Cap,Yahoo Finance
MDCX,Medicus Pharma Ltd.,29800036,"$29,800,036",Nano Cap,Yahoo Finance
BRNS,Barinthus Biotherapeutics plc,29602006,"$29,602,006",Nano Cap,Yahoo Finance
ASPC,A SPAC III Acquisition Corp.,29336642,"$29,336,642",Nano Cap,Yahoo Finance
HURA,"TuHURA Biosciences, Inc.",29306476,"$29,306,476",Nano Cap,Yahoo Finance
VEEA,Veea Inc.,29253702,"$29,253,702",Nano Cap,Yahoo Finance
OMH,Ohmyhome Limited,29253514,"$29,253,514",Nano Cap,Yahoo Finance
DAIO,Data I/O Corporation,29208876,"$29,208,876",Nano Cap,Yahoo Finance
EPOW,"Sunrise New Energy Co., Ltd",29046936,"$29,046,936",Nano Cap,Yahoo Finance
POM,POMDOCTOR LIMITED,28964278,"$28,964,278",Nano Cap,Yahoo Finance
ORIO,Orion Digital Corp.,28844352,"$28,844,352",Nano Cap,Yahoo Finance
ORGN,"Origin Materials, Inc.",28761604,"$28,761,604",Nano Cap,Yahoo Finance
WAVE,Eco Wave Power Global AB (publ),28507652,"$28,507,652",Nano Cap,Yahoo Finance
SELX,Semilux International Ltd.,28426838,"$28,426,838",Nano Cap,Yahoo Finance
WIMI,WiMi Hologram Cloud Inc.,28421398,"$28,421,398",Nano Cap,Yahoo Finance
BCTX,BriaCell Therapeutics Corp.,27832748,"$27,832,748",Nano Cap,Yahoo Finance
FLUX,"Flux Power Holdings, Inc.",27742176,"$27,742,176",Nano Cap,Yahoo Finance
BHAT,Blue Hat Interactive Entertainm,27739026,"$27,739,026",Nano Cap,Yahoo Finance
RLYB,Rallybio Corporation,27711918,"$27,711,918",Nano Cap,Yahoo Finance
YSXT,"YSX Tech. Co., Ltd",27656248,"$27,656,248",Nano Cap,Yahoo Finance
RDGT,"Ridgetech, Inc.",27611314,"$27,611,314",Nano Cap,Yahoo Finance
AYTU,"Aytu BioPharma, Inc.",27610044,"$27,610,044",Nano Cap,Yahoo Finance
BAFN,BayFirst Financial Corp.,27454826,"$27,454,826",Nano Cap,Yahoo Finance
TBHC,"The Brand House Collective, Inc",27290582,"$27,290,582",Nano Cap,Yahoo Finance
SURG,"SurgePays, Inc.",26947990,"$26,947,990",Nano Cap,Yahoo Finance
SNAL,"Snail, Inc.",26800588,"$26,800,588",Nano Cap,Yahoo Finance
NSYS,Nortech Systems Incorporated,26775872,"$26,775,872",Nano Cap,Yahoo Finance
XCUR,"Exicure, Inc.",26770248,"$26,770,248",Nano Cap,Yahoo Finance
XOS,"Xos, Inc.",26635350,"$26,635,350",Nano Cap,Yahoo Finance
SNTI,"Senti Biosciences, Inc.",26553746,"$26,553,746",Nano Cap,Yahoo Finance
PFAI,Pinnacle Food Group Limited,26442000,"$26,442,000",Nano Cap,Yahoo Finance
LSH,Lakeside Holding Limited,26302656,"$26,302,656",Nano Cap,Yahoo Finance
AUID,authID Inc.,26222116,"$26,222,116",Nano Cap,Yahoo Finance
TXMD,"TherapeuticsMD, Inc.",26158060,"$26,158,060",Nano Cap,Yahoo Finance
ZGM,Zenta Group Company Limited,26097536,"$26,097,536",Nano Cap,Yahoo Finance
EPSM,Epsium Enterprise Limited,26069788,"$26,069,788",Nano Cap,Yahoo Finance
EVAX,Evaxion A/S,25854666,"$25,854,666",Nano Cap,Yahoo Finance
ZKIN,"ZK International Group Co., Ltd",25793032,"$25,793,032",Nano Cap,Yahoo Finance
PCLA,PicoCELA Inc.,25753590,"$25,753,590",Nano Cap,Yahoo Finance
IRIX,IRIDEX Corporation,25699020,"$25,699,020",Nano Cap,Yahoo Finance
FATN,"FatPipe, Inc.",25621022,"$25,621,022",Nano Cap,Yahoo Finance
PSHG,Performance Shipping Inc.,25485924,"$25,485,924",Nano Cap,Yahoo Finance
BOLD,"Boundless Bio, Inc.",25295742,"$25,295,742",Nano Cap,Yahoo Finance
MSAI,"MultiSensor AI Holdings, Inc.",25193934,"$25,193,934",Nano Cap,Yahoo Finance
IINN,Inspira Technologies Oxy B.H.N.,24840930,"$24,840,930",Nano Cap,Yahoo Finance
AERT,"Aeries Technology, Inc.",24715142,"$24,715,142",Nano Cap,Yahoo Finance
NAII,Natural Alternatives Internatio,24583576,"$24,583,576",Nano Cap,Yahoo Finance
PBM,Psyence Biomedical Ltd.,24276694,"$24,276,694",Nano Cap,Yahoo Finance
MNDO,MIND C.T.I. Ltd.,24235930,"$24,235,930",Nano Cap,Yahoo Finance
ANGH,Anghami Inc.,24203240,"$24,203,240",Nano Cap,Yahoo Finance
IPM,Intelligent Protection Manageme,23958946,"$23,958,946",Nano Cap,Yahoo Finance
CREG,Smart Powerr Corp.,23930492,"$23,930,492",Nano Cap,Yahoo Finance
PRZO,ParaZero Technologies Ltd.,23927032,"$23,927,032",Nano Cap,Yahoo Finance
CCIXW,Churchill Capital Corp IX Warra,23925000,"$23,925,000",Nano Cap,Yahoo Finance
DARE,"Dare Bioscience, Inc.",23723924,"$23,723,924",Nano Cap,Yahoo Finance
DSY,Big Tree Cloud Holdings Limited,23664322,"$23,664,322",Nano Cap,Yahoo Finance
ARKR,Ark Restaurants Corp.,23656396,"$23,656,396",Nano Cap,Yahoo Finance
CLGN,CollPlant Biotechnologies Ltd.,23508548,"$23,508,548",Nano Cap,Yahoo Finance
WVVIP,"Willamette Valley Vineyards, In",23280954,"$23,280,954",Nano Cap,Yahoo Finance
SAGT,SAGTEC GLOBAL LIMITED,23205000,"$23,205,000",Nano Cap,Yahoo Finance
NWGL,CL Workshop Group Limited,23174432,"$23,174,432",Nano Cap,Yahoo Finance
WYHG,Wing Yip Food Holdings Group Li,23152228,"$23,152,228",Nano Cap,Yahoo Finance
GNTA,Genenta Science S.p.A.,23083044,"$23,083,044",Nano Cap,Yahoo Finance
SVRE,SaverOne 2014 Ltd.,22982690,"$22,982,690",Nano Cap,Yahoo Finance
UTSI,UTStarcom Holdings Corp,22918018,"$22,918,018",Nano Cap,Yahoo Finance
RECT,Rectitude Holdings Ltd,22910000,"$22,910,000",Nano Cap,Yahoo Finance
VTGN,"VistaGen Therapeutics, Inc.",22887616,"$22,887,616",Nano Cap,Yahoo Finance
TLF,"Tandy Leather Factory, Inc.",22750358,"$22,750,358",Nano Cap,Yahoo Finance
HBIO,"Harvard Bioscience, Inc.",22458332,"$22,458,332",Nano Cap,Yahoo Finance
HHS,"Harte Hanks, Inc.",22392678,"$22,392,678",Nano Cap,Yahoo Finance
RMCF,Rocky Mountain Chocolate Factor,22305446,"$22,305,446",Nano Cap,Yahoo Finance
MBAVW,M3-Brigade Acquisition V Corp. ,22180624,"$22,180,624",Nano Cap,Yahoo Finance
MRKR,"Marker Therapeutics, Inc.",22125536,"$22,125,536",Nano Cap,Yahoo Finance
BTOC,Armlogi Holding Corp.,22117146,"$22,117,146",Nano Cap,Yahoo Finance
TC,Token Cat Limited,22062858,"$22,062,858",Nano Cap,Yahoo Finance
INTS,"Intensity Therapeutics, Inc.",22025822,"$22,025,822",Nano Cap,Yahoo Finance
CTRM,Castor Maritime Inc.,21933544,"$21,933,544",Nano Cap,Yahoo Finance
ADGM,"Adagio Medical Holdings, Inc",21815024,"$21,815,024",Nano Cap,Yahoo Finance
NEUP,Neuphoria Therapeutics Inc.,21724408,"$21,724,408",Nano Cap,Yahoo Finance
BNKK,"Bonk, Inc.",21626918,"$21,626,918",Nano Cap,Yahoo Finance
LHAI,Linkhome Holdings Inc.,21585900,"$21,585,900",Nano Cap,Yahoo Finance
BRLS,Borealis Foods Inc.,21386040,"$21,386,040",Nano Cap,Yahoo Finance
SWVL,Swvl Holdings Corp,21323698,"$21,323,698",Nano Cap,Yahoo Finance
ACCL,Acco Group Holdings Limited,21203848,"$21,203,848",Nano Cap,Yahoo Finance
ZJYL,JIN MEDICAL INTERNATIONAL LTD.,20992968,"$20,992,968",Nano Cap,Yahoo Finance
INTZ,Intrusion Inc.,20907056,"$20,907,056",Nano Cap,Yahoo Finance
MSGM,Motorsport Games Inc.,20720080,"$20,720,080",Nano Cap,Yahoo Finance
GREE,Greenidge Generation Holdings I,20696686,"$20,696,686",Nano Cap,Yahoo Finance
SPPL,SIMPPLE LTD.,20598814,"$20,598,814",Nano Cap,Yahoo Finance
HUIZ,Huize Holding Limited,20554464,"$20,554,464",Nano Cap,Yahoo Finance
JUNS,"Jupiter Neurosciences, Inc.",20311550,"$20,311,550",Nano Cap,Yahoo Finance
GYRO,"Gyrodyne , LLC",20255636,"$20,255,636",Nano Cap,Yahoo Finance
DRDBW,Roman DBDR Acquisition Corp. II,20165186,"$20,165,186",Nano Cap,Yahoo Finance
WETH,Wetouch Technology Inc.,20164294,"$20,164,294",Nano Cap,Yahoo Finance
WCT,Wellchange Holdings Company Lim,20148256,"$20,148,256",Nano Cap,Yahoo Finance
IOBT,"IO Biotech, Inc.",20001778,"$20,001,778",Nano Cap,Yahoo Finance
NCEW,New Century Logistics Limited,19995000,"$19,995,000",Nano Cap,Yahoo Finance
WATT,Energous Corporation,19902586,"$19,902,586",Nano Cap,Yahoo Finance
VBIX,Viewbix Inc.,19846932,"$19,846,932",Nano Cap,Yahoo Finance
DOGZ,Dogness (International) Corpora,19734496,"$19,734,496",Nano Cap,Yahoo Finance
LEXX,Lexaria Bioscience Corp.,19710858,"$19,710,858",Nano Cap,Yahoo Finance
SNYR,Synergy CHC Corp.,19690744,"$19,690,744",Nano Cap,Yahoo Finance
DLPN,"Dolphin Entertainment, Inc.",19517100,"$19,517,100",Nano Cap,Yahoo Finance
KTTA,Pasithea Therapeutics Corp.,19516566,"$19,516,566",Nano Cap,Yahoo Finance
KLTO,"Klotho Neurosciences, Inc.",19512378,"$19,512,378",Nano Cap,Yahoo Finance
HCHL,Happy City Holdings Limited,19404120,"$19,404,120",Nano Cap,Yahoo Finance
INAB,"IN8bio, Inc.",19141620,"$19,141,620",Nano Cap,Yahoo Finance
TRSG,Tungray Technologies Inc,19133578,"$19,133,578",Nano Cap,Yahoo Finance
DKI,DarkIris Inc.,19118750,"$19,118,750",Nano Cap,Yahoo Finance
SGRP,"SPAR Group, Inc.",19102512,"$19,102,512",Nano Cap,Yahoo Finance
VYNE,VYNE Therapeutics Inc.,19013204,"$19,013,204",Nano Cap,Yahoo Finance
MOBX,"Mobix Labs, Inc.",18917960,"$18,917,960",Nano Cap,Yahoo Finance
FBLG,"FibroBiologics, Inc.",18871644,"$18,871,644",Nano Cap,Yahoo Finance
LRE,"Lead Real Estate Co., Ltd",18825824,"$18,825,824",Nano Cap,Yahoo Finance
COCH,"Envoy Medical, Inc.",18804832,"$18,804,832",Nano Cap,Yahoo Finance
ZSTK,ZeroStack Corp.,18792682,"$18,792,682",Nano Cap,Yahoo Finance
IVF,"INVO Fertility, Inc.",18761550,"$18,761,550",Nano Cap,Yahoo Finance
RAIN,Rain Enhancement Technologies H,18752430,"$18,752,430",Nano Cap,Yahoo Finance
YHC,LQR House Inc.,18648428,"$18,648,428",Nano Cap,Yahoo Finance
VRAR,"The Glimpse Group, Inc.",18557866,"$18,557,866",Nano Cap,Yahoo Finance
VVOS,"Vivos Therapeutics, Inc.",18500634,"$18,500,634",Nano Cap,Yahoo Finance
CAPT,Captivision Inc.,18498078,"$18,498,078",Nano Cap,Yahoo Finance
EBON,Ebang International Holdings In,18402208,"$18,402,208",Nano Cap,Yahoo Finance
SCNX,"Scienture Holdings, Inc.",18385444,"$18,385,444",Nano Cap,Yahoo Finance
GAUZ,Gauzy Ltd.,18182716,"$18,182,716",Nano Cap,Yahoo Finance
EHLD,Euroholdings Ltd.,18181250,"$18,181,250",Nano Cap,Yahoo Finance
MGIH,Millennium Group International ,18000000,"$18,000,000",Nano Cap,Yahoo Finance
WKSP,"Worksport, Ltd.",17961204,"$17,961,204",Nano Cap,Yahoo Finance
ITRM,Iterum Therapeutics plc,17879324,"$17,879,324",Nano Cap,Yahoo Finance
LNAI,Lunai Bioworks Inc.,17750036,"$17,750,036",Nano Cap,Yahoo Finance
REE,REE Automotive Ltd.,17738094,"$17,738,094",Nano Cap,Yahoo Finance
SEGG,"Lottery.com, Inc.",17724380,"$17,724,380",Nano Cap,Yahoo Finance
CISO,"CISO Global, Inc.",17693416,"$17,693,416",Nano Cap,Yahoo Finance
NXTT,Next Technology Holding Inc.,17677468,"$17,677,468",Nano Cap,Yahoo Finance
GTEC,Greenland Technologies Holding ,17532494,"$17,532,494",Nano Cap,Yahoo Finance
NXPL,NextPlat Corp,17492818,"$17,492,818",Nano Cap,Yahoo Finance
YAAS,Youxin Technology Ltd,17432800,"$17,432,800",Nano Cap,Yahoo Finance
NOTV,"Inotiv, Inc.",17394370,"$17,394,370",Nano Cap,Yahoo Finance
GIGM,GigaMedia Limited,17352010,"$17,352,010",Nano Cap,Yahoo Finance
COSM,Cosmos Health Inc.,17179172,"$17,179,172",Nano Cap,Yahoo Finance
BON,Bon Natural Life Limited,17086690,"$17,086,690",Nano Cap,Yahoo Finance
COOT,Australian Oilseeds Holdings Li,17026480,"$17,026,480",Nano Cap,Yahoo Finance
CTXR,"Citius Pharmaceuticals, Inc.",16999372,"$16,999,372",Nano Cap,Yahoo Finance
GRNQ,Greenpro Capital Corp.,16926352,"$16,926,352",Nano Cap,Yahoo Finance
JVA,"Coffee Holding Co., Inc.",16783282,"$16,783,282",Nano Cap,Yahoo Finance
IDAI,T Stamp Inc.,16733563,"$16,733,563",Nano Cap,Yahoo Finance
BTTC,Black Titan Corp,16628499,"$16,628,499",Nano Cap,Yahoo Finance
HUDI,"Huadi International Group Co., ",16587051,"$16,587,051",Nano Cap,Yahoo Finance
QCLS,"Q/C Technologies, Inc.",16583705,"$16,583,705",Nano Cap,Yahoo Finance
LIQT,"LiqTech International, Inc.",16558552,"$16,558,552",Nano Cap,Yahoo Finance
NVNI,Nvni Group Limited,16553971,"$16,553,971",Nano Cap,Yahoo Finance
USEA,United Maritime Corporation,16508345,"$16,508,345",Nano Cap,Yahoo Finance
TRAW,"Traws Pharma, Inc.",16301368,"$16,301,368",Nano Cap,Yahoo Finance
QNTM,Quantum Biopharma Ltd.,16294222,"$16,294,222",Nano Cap,Yahoo Finance
EDTK,Skillful Craftsman Education Te,16248041,"$16,248,041",Nano Cap,Yahoo Finance
TJGC,TJGC Group Limited,16064999,"$16,064,999",Nano Cap,Yahoo Finance
LGCB,Linkage Global Inc,15962406,"$15,962,406",Nano Cap,Yahoo Finance
AIMD,"Ainos, Inc.",15920499,"$15,920,499",Nano Cap,Yahoo Finance
VCIG,VCI Global Limited,15884125,"$15,884,125",Nano Cap,Yahoo Finance
LBGJ,Li Bang International Corporati,15842061,"$15,842,061",Nano Cap,Yahoo Finance
FTRK,FAST TRACK GROUP,15803156,"$15,803,156",Nano Cap,Yahoo Finance
MWYN,"Marwynn Holdings, Inc.",15755986,"$15,755,986",Nano Cap,Yahoo Finance
PLRZ,Polyrizon Ltd.,15750156,"$15,750,156",Nano Cap,Yahoo Finance
TAOP,Taoping Inc.,15705768,"$15,705,768",Nano Cap,Yahoo Finance
PN,Skycorp Solar Group Limited,15684300,"$15,684,300",Nano Cap,Yahoo Finance
NIXX,"Nixxy, Inc.",15664150,"$15,664,150",Nano Cap,Yahoo Finance
CVKD,"Cadrenal Therapeutics, Inc.",15618688,"$15,618,688",Nano Cap,Yahoo Finance
SOPA,Society Pass Incorporated,15515271,"$15,515,271",Nano Cap,Yahoo Finance
ALLR,"Allarity Therapeutics, Inc.",15503673,"$15,503,673",Nano Cap,Yahoo Finance
LIMN,"Liminatus Pharma, Inc.",15456611,"$15,456,611",Nano Cap,Yahoo Finance
VSEE,"VSee Health, Inc.",15418049,"$15,418,049",Nano Cap,Yahoo Finance
TRIB,Trinity Biotech plc,15323762,"$15,323,762",Nano Cap,Yahoo Finance
TOMZ,"TOMI Environmental Solutions, I",15301178,"$15,301,178",Nano Cap,Yahoo Finance
CASI,"CASI Pharmaceuticals, Inc.",15282079,"$15,282,079",Nano Cap,Yahoo Finance
MSW,Ming Shing Group Holdings Limit,15180749,"$15,180,749",Nano Cap,Yahoo Finance
CIIT,"Tianci International, Inc.",15064980,"$15,064,980",Nano Cap,Yahoo Finance
ELSE,"Electro-Sensors, Inc.",14966241,"$14,966,241",Nano Cap,Yahoo Finance
DLXY,Delixy Holdings Limited,14876865,"$14,876,865",Nano Cap,Yahoo Finance
APLT,"Applied Therapeutics, Inc.",14862969,"$14,862,969",Nano Cap,Yahoo Finance
KALA,"KALA BIO, Inc.",14690729,"$14,690,729",Nano Cap,Yahoo Finance
GITS,Global Interactive Technologies,14660094,"$14,660,094",Nano Cap,Yahoo Finance
MTEX,"Mannatech, Incorporated",14542122,"$14,542,122",Nano Cap,Yahoo Finance
ELOG,Eastern International Ltd.,14540570,"$14,540,570",Nano Cap,Yahoo Finance
TLIH,Ten-League International Holdin,14437533,"$14,437,533",Nano Cap,Yahoo Finance
AQMS,"Aqua Metals, Inc.",14429120,"$14,429,120",Nano Cap,Yahoo Finance
ARTW,"Art's-Way Manufacturing Co., In",14353716,"$14,353,716",Nano Cap,Yahoo Finance
OSRH,"OSR Holdings, Inc.",14353655,"$14,353,655",Nano Cap,Yahoo Finance
SEED,Origin Agritech Limited,14309221,"$14,309,221",Nano Cap,Yahoo Finance
JF,J and Friends Holdings Limited,14270235,"$14,270,235",Nano Cap,Yahoo Finance
RVSN,Rail Vision Ltd.,14242173,"$14,242,173",Nano Cap,Yahoo Finance
LEDS,SemiLEDS Corporation,14239472,"$14,239,472",Nano Cap,Yahoo Finance
BLRX,BioLineRx Ltd.,14128922,"$14,128,922",Nano Cap,Yahoo Finance
SMSI,"Smith Micro Software, Inc.",14060244,"$14,060,244",Nano Cap,Yahoo Finance
JBDI,JBDI Holdings Limited,14055765,"$14,055,765",Nano Cap,Yahoo Finance
MTEK,Maris-Tech Ltd.,14046308,"$14,046,308",Nano Cap,Yahoo Finance
VRME,"VerifyMe, Inc.",14035238,"$14,035,238",Nano Cap,Yahoo Finance
CLRO,"ClearOne, Inc.",14031708,"$14,031,708",Nano Cap,Yahoo Finance
CLIK,CLICK HOLDINGS LIMITED,13998411,"$13,998,411",Nano Cap,Yahoo Finance
TKLF,"Tokyo Lifestyle Co., Ltd.",13925849,"$13,925,849",Nano Cap,Yahoo Finance
SAIH,SAIHEAT Limited,13919460,"$13,919,460",Nano Cap,Yahoo Finance
ZCMD,Zhongchao Inc.,13839254,"$13,839,254",Nano Cap,Yahoo Finance
LNKS,Linkers Industries Limited,13838050,"$13,838,050",Nano Cap,Yahoo Finance
CETX,Cemtrex Inc.,13770844,"$13,770,844",Nano Cap,Yahoo Finance
BNZI,"Banzai International, Inc.",13765643,"$13,765,643",Nano Cap,Yahoo Finance
PDC,Perpetuals.com Ltd,13758076,"$13,758,076",Nano Cap,Yahoo Finance
FATBB,FAT Brands Inc.,13734347,"$13,734,347",Nano Cap,Yahoo Finance
BMGL,Basel Medical Group Ltd,13715476,"$13,715,476",Nano Cap,Yahoo Finance
GTBP,"GT Biopharma, Inc.",13600614,"$13,600,614",Nano Cap,Yahoo Finance
HOTH,"Hoth Therapeutics, Inc.",13598295,"$13,598,295",Nano Cap,Yahoo Finance
JL,J-Long Group Limited,13579744,"$13,579,744",Nano Cap,Yahoo Finance
MOVE,Movano Inc.,13514962,"$13,514,962",Nano Cap,Yahoo Finance
COCP,"Cocrystal Pharma, Inc.",13506725,"$13,506,725",Nano Cap,Yahoo Finance
WVVI,"Willamette Valley Vineyards, In",13503519,"$13,503,519",Nano Cap,Yahoo Finance
ENGS,Energys Group Limited,13430589,"$13,430,589",Nano Cap,Yahoo Finance
CABR,"Caring Brands, Inc.",13404707,"$13,404,707",Nano Cap,Yahoo Finance
CLRB,"Cellectar Biosciences, Inc.",13356423,"$13,356,423",Nano Cap,Yahoo Finance
CYN,Cyngn Inc.,13317216,"$13,317,216",Nano Cap,Yahoo Finance
WETO,Webus International Limited,13204400,"$13,204,400",Nano Cap,Yahoo Finance
SFHG,Samfine Creation Holdings Group,13188910,"$13,188,910",Nano Cap,Yahoo Finance
CSAI,"Cloudastructure, Inc.",13087614,"$13,087,614",Nano Cap,Yahoo Finance
MDRR,"Medalist Diversified REIT, Inc.",13048510,"$13,048,510",Nano Cap,Yahoo Finance
YYGH,YY Group Holding Limited,13004991,"$13,004,991",Nano Cap,Yahoo Finance
REBN,"Reborn Coffee, Inc.",12944367,"$12,944,367",Nano Cap,Yahoo Finance
QNRX,"Quoin Pharmaceuticals, Ltd.",12929432,"$12,929,432",Nano Cap,Yahoo Finance
LESL,"Leslie's, Inc.",12913532,"$12,913,532",Nano Cap,Yahoo Finance
IZM,ICZOOM Group Inc.,12859379,"$12,859,379",Nano Cap,Yahoo Finance
BTCT,BTC Digital Ltd.,12847916,"$12,847,916",Nano Cap,Yahoo Finance
BCDA,"BioCardia, Inc.",12841409,"$12,841,409",Nano Cap,Yahoo Finance
FGI,FGI Industries Ltd.,12804733,"$12,804,733",Nano Cap,Yahoo Finance
ZSPC,"zSpace, Inc.",12741360,"$12,741,360",Nano Cap,Yahoo Finance
HCAI,Huachen AI Parking Management T,12714195,"$12,714,195",Nano Cap,Yahoo Finance
CENN,Cenntro Inc.,12694613,"$12,694,613",Nano Cap,Yahoo Finance
IQST,iQSTEL Inc.,12686912,"$12,686,912",Nano Cap,Yahoo Finance
MBRX,"Moleculin Biotech, Inc.",12686423,"$12,686,423",Nano Cap,Yahoo Finance
AGRZ,Agroz Inc.,12570620,"$12,570,620",Nano Cap,Yahoo Finance
NCEL,NewcelX Ltd.,12535542,"$12,535,542",Nano Cap,Yahoo Finance
SNGX,"Soligenix, Inc.",12405940,"$12,405,940",Nano Cap,Yahoo Finance
HIND,"Vyome Holdings, Inc.",12387120,"$12,387,120",Nano Cap,Yahoo Finance
BNGO,"Bionano Genomics, Inc.",12293936,"$12,293,936",Nano Cap,Yahoo Finance
PETZ,"TDH Holdings, Inc.",12284691,"$12,284,691",Nano Cap,Yahoo Finance
EFOI,"Energy Focus, Inc.",12282349,"$12,282,349",Nano Cap,Yahoo Finance
GTIM,Good Times Restaurants Inc.,12247159,"$12,247,159",Nano Cap,Yahoo Finance
RAY,Raytech Holding Limited,12200854,"$12,200,854",Nano Cap,Yahoo Finance
SINT,"SiNtx Technologies, Inc.",12184507,"$12,184,507",Nano Cap,Yahoo Finance
TPST,"Tempest Therapeutics, Inc.",12170090,"$12,170,090",Nano Cap,Yahoo Finance
INTJ,Intelligent Group Limited,12014025,"$12,014,025",Nano Cap,Yahoo Finance
IMG,CIMG Inc.,11953299,"$11,953,299",Nano Cap,Yahoo Finance
EDUC,Educational Development Corpora,11930649,"$11,930,649",Nano Cap,Yahoo Finance
MSGY,Masonglory Limited,11902058,"$11,902,058",Nano Cap,Yahoo Finance
FEBO,Fenbo Holdings Limited,11837981,"$11,837,981",Nano Cap,Yahoo Finance
APVO,Aptevo Therapeutics Inc.,11774366,"$11,774,366",Nano Cap,Yahoo Finance
ITOC,iTonic Holdings Ltd,11619931,"$11,619,931",Nano Cap,Yahoo Finance
SNSE,"Sensei Biotherapeutics, Inc.",11553416,"$11,553,416",Nano Cap,Yahoo Finance
AIFF,"Firefly Neuroscience, Inc.",11545899,"$11,545,899",Nano Cap,Yahoo Finance
MRM,MEDIROM Healthcare Technologies,11536849,"$11,536,849",Nano Cap,Yahoo Finance
GFAI,"Guardforce AI Co., Limited",11532710,"$11,532,710",Nano Cap,Yahoo Finance
LGVN,Longeveron Inc.,11434424,"$11,434,424",Nano Cap,Yahoo Finance
FBGL,FBS Global Limited,11371050,"$11,371,050",Nano Cap,Yahoo Finance
BOLT,"Bolt Biotherapeutics, Inc.",11343902,"$11,343,902",Nano Cap,Yahoo Finance
CRIS,"Curis, Inc.",11273960,"$11,273,960",Nano Cap,Yahoo Finance
GNLN,"Greenlane Holdings, Inc.",11152208,"$11,152,208",Nano Cap,Yahoo Finance
BCAB,"BioAtla, Inc.",11098201,"$11,098,201",Nano Cap,Yahoo Finance
NXGL,"NexGel, Inc",11074662,"$11,074,662",Nano Cap,Yahoo Finance
STKH,Steakholder Foods Ltd.,11070537,"$11,070,537",Nano Cap,Yahoo Finance
WFF,WF Holding Limited,11015587,"$11,015,587",Nano Cap,Yahoo Finance
PHIO,Phio Pharmaceuticals Corp.,10897518,"$10,897,518",Nano Cap,Yahoo Finance
HWH,HWH International Inc.,10880352,"$10,880,352",Nano Cap,Yahoo Finance
IMNN,"Imunon, Inc.",10813129,"$10,813,129",Nano Cap,Yahoo Finance
AGAE,Allied Gaming & Entertainment I,10765687,"$10,765,687",Nano Cap,Yahoo Finance
LFWD,Lifeward Ltd.,10712836,"$10,712,836",Nano Cap,Yahoo Finance
NXL,"Nexalin Technology, Inc.",10693157,"$10,693,157",Nano Cap,Yahoo Finance
MNTS,Momentus Inc.,10635116,"$10,635,116",Nano Cap,Yahoo Finance
JZ,Jianzhi Education Technology Gr,10626912,"$10,626,912",Nano Cap,Yahoo Finance
SNES,"SenesTech, Inc.",10602720,"$10,602,720",Nano Cap,Yahoo Finance
MBAI,Check-Cap Ltd.,10568121,"$10,568,121",Nano Cap,Yahoo Finance
PTLE,PTL LTD,10528651,"$10,528,651",Nano Cap,Yahoo Finance
GRDX,GridAI Technologies Corp.,10522757,"$10,522,757",Nano Cap,Yahoo Finance
RBNE,Robin Energy Ltd.,10465436,"$10,465,436",Nano Cap,Yahoo Finance
BFRI,Biofrontera Inc.,10436898,"$10,436,898",Nano Cap,Yahoo Finance
YHGJ,Yunhong Green CTI Ltd.,10429729,"$10,429,729",Nano Cap,Yahoo Finance
IPST,Heritage Distilling Holding Com,10324067,"$10,324,067",Nano Cap,Yahoo Finance
FTFT,Future FinTech Group Inc.,10298587,"$10,298,587",Nano Cap,Yahoo Finance
SSM,Sono Group N.V.,10294789,"$10,294,789",Nano Cap,Yahoo Finance
CMMB,Chemomab Therapeutics Ltd.,10279045,"$10,279,045",Nano Cap,Yahoo Finance
ARBB,ARB IOT Group Limited,10256137,"$10,256,137",Nano Cap,Yahoo Finance
EDSA,"Edesa Biotech, Inc.",10250602,"$10,250,602",Nano Cap,Yahoo Finance
MYNZ,Mainz Biomed N.V.,10237960,"$10,237,960",Nano Cap,Yahoo Finance
GSUN,Golden Sun Health Technology Gr,10233816,"$10,233,816",Nano Cap,Yahoo Finance
DAIC,"CID HoldCo, Inc.",10212251,"$10,212,251",Nano Cap,Yahoo Finance
BRTX,"BioRestorative Therapies, Inc.",10207678,"$10,207,678",Nano Cap,Yahoo Finance
HSCS,HeartSciences Inc.,10170263,"$10,170,263",Nano Cap,Yahoo Finance
CXAI,CXApp Inc.,10146800,"$10,146,800",Nano Cap,Yahoo Finance
OST,"Ostin Technology Group Co., Ltd",10108845,"$10,108,845",Nano Cap,Yahoo Finance
GELS,Gelteq Limited,10099458,"$10,099,458",Nano Cap,Yahoo Finance
EVTV,"Envirotech Vehicles, Inc.",10093686,"$10,093,686",Nano Cap,Yahoo Finance
GDTC,CytoMed Therapeutics Limited,10090992,"$10,090,992",Nano Cap,Yahoo Finance
MKDW,MKDWELL Tech Inc.,10078208,"$10,078,208",Nano Cap,Yahoo Finance
GXAI,Gaxos.ai Inc.,10044070,"$10,044,070",Nano Cap,Yahoo Finance
